pm_id,p_id,metric_name,metric_value
17701,17701,Passing / Kicking,68
17701,17701,Dribbling / Reflexes,77
17701,17701,Defense / Speed,42
17701,17701,Physical / Positioning,62
17702,17702,Pace / Diving,87
17702,17702,Shooting / Handling,74
17702,17702,Passing / Kicking,69
17702,17702,Dribbling / Reflexes,71
17702,17702,Defense / Speed,41
17702,17702,Physical / Positioning,71
17703,17703,Pace / Diving,69
17703,17703,Shooting / Handling,66
17703,17703,Passing / Kicking,75
17703,17703,Dribbling / Reflexes,74
17703,17703,Defense / Speed,64
17703,17703,Physical / Positioning,60
17704,17704,Pace / Diving,34
17704,17704,Shooting / Handling,74
17704,17704,Passing / Kicking,73
17704,17704,Dribbling / Reflexes,72
17704,17704,Defense / Speed,61
17704,17704,Physical / Positioning,70
17705,17705,Pace / Diving,55
17705,17705,Shooting / Handling,53
17705,17705,Passing / Kicking,65
17705,17705,Dribbling / Reflexes,66
17705,17705,Defense / Speed,73
17705,17705,Physical / Positioning,68
17706,17706,Pace / Diving,69
17706,17706,Shooting / Handling,74
17706,17706,Passing / Kicking,66
17706,17706,Dribbling / Reflexes,67
17706,17706,Defense / Speed,42
17706,17706,Physical / Positioning,66
17707,17707,Pace / Diving,60
17707,17707,Shooting / Handling,48
17707,17707,Passing / Kicking,49
17707,17707,Dribbling / Reflexes,57
17707,17707,Defense / Speed,76
17707,17707,Physical / Positioning,65
17708,17708,Pace / Diving,73
17708,17708,Shooting / Handling,49
17708,17708,Passing / Kicking,68
17708,17708,Dribbling / Reflexes,64
17708,17708,Defense / Speed,71
17708,17708,Physical / Positioning,68
17709,17709,Pace / Diving,61
17709,17709,Shooting / Handling,64
17709,17709,Passing / Kicking,72
17709,17709,Dribbling / Reflexes,79
17709,17709,Defense / Speed,65
17709,17709,Physical / Positioning,67
17710,17710,Pace / Diving,60
17710,17710,Shooting / Handling,56
17710,17710,Passing / Kicking,75
17710,17710,Dribbling / Reflexes,68
17710,17710,Defense / Speed,73
17710,17710,Physical / Positioning,68
17711,17711,Pace / Diving,66
17711,17711,Shooting / Handling,72
17711,17711,Passing / Kicking,74
17711,17711,Dribbling / Reflexes,64
17711,17711,Defense / Speed,72
17711,17711,Physical / Positioning,68
17712,17712,Pace / Diving,73
17712,17712,Shooting / Handling,69
17712,17712,Passing / Kicking,66
17712,17712,Dribbling / Reflexes,74
17712,17712,Defense / Speed,40
17712,17712,Physical / Positioning,75
17713,17713,Pace / Diving,72
17713,17713,Shooting / Handling,74
17713,17713,Passing / Kicking,63
17713,17713,Dribbling / Reflexes,67
17713,17713,Defense / Speed,39
17713,17713,Physical / Positioning,65
17714,17714,Pace / Diving,84
17714,17714,Shooting / Handling,72
17714,17714,Passing / Kicking,62
17714,17714,Dribbling / Reflexes,69
17714,17714,Defense / Speed,41
17714,17714,Physical / Positioning,67
17715,17715,Pace / Diving,73
17715,17715,Shooting / Handling,74
17715,17715,Passing / Kicking,73
17715,17715,Dribbling / Reflexes,72
17715,17715,Defense / Speed,59
17715,17715,Physical / Positioning,74
17716,17716,Pace / Diving,74
17716,17716,Shooting / Handling,74
17716,17716,Passing / Kicking,71
17716,17716,Dribbling / Reflexes,70
17716,17716,Defense / Speed,51
17716,17716,Physical / Positioning,62
17717,17717,Pace / Diving,72
17717,17717,Shooting / Handling,64
17717,17717,Passing / Kicking,71
17717,17717,Dribbling / Reflexes,72
17717,17717,Defense / Speed,70
17717,17717,Physical / Positioning,64
17718,17718,Pace / Diving,66
17718,17718,Shooting / Handling,51
17718,17718,Passing / Kicking,67
17718,17718,Dribbling / Reflexes,64
17718,17718,Defense / Speed,73
17718,17718,Physical / Positioning,67
17719,17719,Pace / Diving,77
17719,17719,Shooting / Handling,70
17719,17719,Passing / Kicking,71
17719,17719,Dribbling / Reflexes,71
17719,17719,Defense / Speed,40
17719,17719,Physical / Positioning,65
17720,17720,Pace / Diving,72
17720,17720,Shooting / Handling,74
17720,17720,Passing / Kicking,68
17720,17720,Dribbling / Reflexes,76
17720,17720,Defense / Speed,62
17720,17720,Physical / Positioning,59
17721,17721,Pace / Diving,58
17721,17721,Shooting / Handling,75
17721,17721,Passing / Kicking,74
17721,17721,Dribbling / Reflexes,70
17721,17721,Defense / Speed,66
17721,17721,Physical / Positioning,74
17722,17722,Pace / Diving,76
17722,17722,Shooting / Handling,75
17722,17722,Passing / Kicking,69
17722,17722,Dribbling / Reflexes,75
17722,17722,Defense / Speed,56
17722,17722,Physical / Positioning,61
17723,17723,Pace / Diving,75
17723,17723,Shooting / Handling,69
17723,17723,Passing / Kicking,65
17723,17723,Dribbling / Reflexes,75
17723,17723,Defense / Speed,43
17723,17723,Physical / Positioning,76
17724,17724,Pace / Diving,63
17724,17724,Shooting / Handling,37
17724,17724,Passing / Kicking,55
17724,17724,Dribbling / Reflexes,63
17724,17724,Defense / Speed,76
17724,17724,Physical / Positioning,70
17725,17725,Pace / Diving,69
17725,17725,Shooting / Handling,72
17725,17725,Passing / Kicking,59
17725,17725,Dribbling / Reflexes,71
17725,17725,Defense / Speed,42
17725,17725,Physical / Positioning,73
17726,17726,Pace / Diving,72
17726,17726,Shooting / Handling,70
17726,17726,Passing / Kicking,67
17726,17726,Dribbling / Reflexes,75
17726,17726,Defense / Speed,37
17726,17726,Physical / Positioning,74
17727,17727,Pace / Diving,54
17727,17727,Shooting / Handling,41
17727,17727,Passing / Kicking,57
17727,17727,Dribbling / Reflexes,64
17727,17727,Defense / Speed,75
17727,17727,Physical / Positioning,66
17728,17728,Pace / Diving,71
17728,17728,Shooting / Handling,71
17728,17728,Passing / Kicking,73
17728,17728,Dribbling / Reflexes,77
17728,17728,Defense / Speed,69
17728,17728,Physical / Positioning,60
17729,17729,Pace / Diving,74
17729,17729,Shooting / Handling,69
17729,17729,Passing / Kicking,67
17729,17729,Dribbling / Reflexes,72
17729,17729,Defense / Speed,49
17729,17729,Physical / Positioning,69
17730,17730,Pace / Diving,62
17730,17730,Shooting / Handling,64
17730,17730,Passing / Kicking,69
17730,17730,Dribbling / Reflexes,69
17730,17730,Defense / Speed,69
17730,17730,Physical / Positioning,73
17731,17731,Pace / Diving,73
17731,17731,Shooting / Handling,57
17731,17731,Passing / Kicking,70
17731,17731,Dribbling / Reflexes,73
17731,17731,Defense / Speed,61
17731,17731,Physical / Positioning,54
17732,17732,Pace / Diving,49
17732,17732,Shooting / Handling,47
17732,17732,Passing / Kicking,41
17732,17732,Dribbling / Reflexes,58
17732,17732,Defense / Speed,74
17732,17732,Physical / Positioning,74
17733,17733,Pace / Diving,73
17733,17733,Shooting / Handling,74
17733,17733,Passing / Kicking,76
17733,17733,Dribbling / Reflexes,71
17733,17733,Defense / Speed,45
17733,17733,Physical / Positioning,69
17734,17734,Pace / Diving,71
17734,17734,Shooting / Handling,72
17734,17734,Passing / Kicking,71
17734,17734,Dribbling / Reflexes,71
17734,17734,Defense / Speed,41
17734,17734,Physical / Positioning,69
17735,17735,Pace / Diving,70
17735,17735,Shooting / Handling,72
17735,17735,Passing / Kicking,69
17735,17735,Dribbling / Reflexes,72
17735,17735,Defense / Speed,40
17735,17735,Physical / Positioning,73
17736,17736,Pace / Diving,69
17736,17736,Shooting / Handling,69
17736,17736,Passing / Kicking,65
17736,17736,Dribbling / Reflexes,76
17736,17736,Defense / Speed,41
17736,17736,Physical / Positioning,74
17737,17737,Pace / Diving,77
17737,17737,Shooting / Handling,73
17737,17737,Passing / Kicking,65
17737,17737,Dribbling / Reflexes,72
17737,17737,Defense / Speed,38
17737,17737,Physical / Positioning,75
17738,17738,Pace / Diving,74
17738,17738,Shooting / Handling,30
17738,17738,Passing / Kicking,54
17738,17738,Dribbling / Reflexes,57
17738,17738,Defense / Speed,75
17738,17738,Physical / Positioning,70
17739,17739,Pace / Diving,83
17739,17739,Shooting / Handling,65
17739,17739,Passing / Kicking,68
17739,17739,Dribbling / Reflexes,79
17739,17739,Defense / Speed,62
17739,17739,Physical / Positioning,49
17740,17740,Pace / Diving,51
17740,17740,Shooting / Handling,42
17740,17740,Passing / Kicking,63
17740,17740,Dribbling / Reflexes,65
17740,17740,Defense / Speed,76
17740,17740,Physical / Positioning,67
17741,17741,Pace / Diving,75
17741,17741,Shooting / Handling,73
17741,17741,Passing / Kicking,68
17741,17741,Dribbling / Reflexes,71
17741,17741,Defense / Speed,38
17741,17741,Physical / Positioning,60
17742,17742,Pace / Diving,76
17742,17742,Shooting / Handling,72
17742,17742,Passing / Kicking,67
17742,17742,Dribbling / Reflexes,69
17742,17742,Defense / Speed,42
17742,17742,Physical / Positioning,63
17743,17743,Pace / Diving,73
17743,17743,Shooting / Handling,72
17743,17743,Passing / Kicking,72
17743,17743,Dribbling / Reflexes,74
17743,17743,Defense / Speed,41
17743,17743,Physical / Positioning,71
17744,17744,Pace / Diving,60
17744,17744,Shooting / Handling,51
17744,17744,Passing / Kicking,51
17744,17744,Dribbling / Reflexes,51
17744,17744,Defense / Speed,75
17744,17744,Physical / Positioning,66
17745,17745,Pace / Diving,77
17745,17745,Shooting / Handling,67
17745,17745,Passing / Kicking,71
17745,17745,Dribbling / Reflexes,72
17745,17745,Defense / Speed,41
17745,17745,Physical / Positioning,58
17746,17746,Pace / Diving,75
17746,17746,Shooting / Handling,58
17746,17746,Passing / Kicking,70
17746,17746,Dribbling / Reflexes,72
17746,17746,Defense / Speed,66
17746,17746,Physical / Positioning,72
17747,17747,Pace / Diving,60
17747,17747,Shooting / Handling,56
17747,17747,Passing / Kicking,52
17747,17747,Dribbling / Reflexes,62
17747,17747,Defense / Speed,73
17747,17747,Physical / Positioning,73
17748,17748,Pace / Diving,76
17748,17748,Shooting / Handling,68
17748,17748,Passing / Kicking,72
17748,17748,Dribbling / Reflexes,72
17748,17748,Defense / Speed,46
17748,17748,Physical / Positioning,61
17749,17749,Pace / Diving,69
17749,17749,Shooting / Handling,41
17749,17749,Passing / Kicking,57
17749,17749,Dribbling / Reflexes,63
17749,17749,Defense / Speed,74
17749,17749,Physical / Positioning,70
17750,17750,Pace / Diving,83
17750,17750,Shooting / Handling,68
17750,17750,Passing / Kicking,70
17750,17750,Dribbling / Reflexes,76
17750,17750,Defense / Speed,47
17750,17750,Physical / Positioning,57
17751,17751,Pace / Diving,73
17751,17751,Shooting / Handling,71
17751,17751,Passing / Kicking,68
17751,17751,Dribbling / Reflexes,72
17751,17751,Defense / Speed,43
17751,17751,Physical / Positioning,60
17752,17752,Pace / Diving,67
17752,17752,Shooting / Handling,66
17752,17752,Passing / Kicking,71
17752,17752,Dribbling / Reflexes,75
17752,17752,Defense / Speed,70
17752,17752,Physical / Positioning,63
17753,17753,Pace / Diving,68
17753,17753,Shooting / Handling,70
17753,17753,Passing / Kicking,73
17753,17753,Dribbling / Reflexes,77
17753,17753,Defense / Speed,53
17753,17753,Physical / Positioning,48
17754,17754,Pace / Diving,55
17754,17754,Shooting / Handling,40
17754,17754,Passing / Kicking,63
17754,17754,Dribbling / Reflexes,62
17754,17754,Defense / Speed,78
17754,17754,Physical / Positioning,60
17755,17755,Pace / Diving,68
17755,17755,Shooting / Handling,49
17755,17755,Passing / Kicking,63
17755,17755,Dribbling / Reflexes,62
17755,17755,Defense / Speed,75
17755,17755,Physical / Positioning,67
17756,17756,Pace / Diving,60
17756,17756,Shooting / Handling,43
17756,17756,Passing / Kicking,63
17756,17756,Dribbling / Reflexes,62
17756,17756,Defense / Speed,74
17756,17756,Physical / Positioning,72
17757,17757,Pace / Diving,75
17757,17757,Shooting / Handling,73
17757,17757,Passing / Kicking,64
17757,17757,Dribbling / Reflexes,68
17757,17757,Defense / Speed,39
17757,17757,Physical / Positioning,67
17758,17758,Pace / Diving,73
17758,17758,Shooting / Handling,57
17758,17758,Passing / Kicking,71
17758,17758,Dribbling / Reflexes,70
17758,17758,Defense / Speed,70
17758,17758,Physical / Positioning,62
17759,17759,Pace / Diving,82
17759,17759,Shooting / Handling,66
17759,17759,Passing / Kicking,67
17759,17759,Dribbling / Reflexes,77
17759,17759,Defense / Speed,61
17759,17759,Physical / Positioning,64
17760,17760,Pace / Diving,70
17760,17760,Shooting / Handling,68
17760,17760,Passing / Kicking,72
17760,17760,Dribbling / Reflexes,78
17760,17760,Defense / Speed,62
17760,17760,Physical / Positioning,56
17761,17761,Pace / Diving,68
17761,17761,Shooting / Handling,70
17761,17761,Passing / Kicking,69
17761,17761,Dribbling / Reflexes,74
17761,17761,Defense / Speed,45
17761,17761,Physical / Positioning,67
17762,17762,Pace / Diving,78
17762,17762,Shooting / Handling,66
17762,17762,Passing / Kicking,73
17762,17762,Dribbling / Reflexes,70
17762,17762,Defense / Speed,36
17762,17762,Physical / Positioning,66
17763,17763,Pace / Diving,70
17763,17763,Shooting / Handling,66
17763,17763,Passing / Kicking,69
17763,17763,Dribbling / Reflexes,72
17763,17763,Defense / Speed,37
17763,17763,Physical / Positioning,69
17764,17764,Pace / Diving,59
17764,17764,Shooting / Handling,38
17764,17764,Passing / Kicking,46
17764,17764,Dribbling / Reflexes,54
17764,17764,Defense / Speed,72
17764,17764,Physical / Positioning,82
17765,17765,Pace / Diving,62
17765,17765,Shooting / Handling,39
17765,17765,Passing / Kicking,55
17765,17765,Dribbling / Reflexes,54
17765,17765,Defense / Speed,74
17765,17765,Physical / Positioning,73
17766,17766,Pace / Diving,69
17766,17766,Shooting / Handling,51
17766,17766,Passing / Kicking,62
17766,17766,Dribbling / Reflexes,66
17766,17766,Defense / Speed,73
17766,17766,Physical / Positioning,61
17767,17767,Pace / Diving,77
17767,17767,Shooting / Handling,70
17767,17767,Passing / Kicking,59
17767,17767,Dribbling / Reflexes,74
17767,17767,Defense / Speed,42
17767,17767,Physical / Positioning,68
17768,17768,Pace / Diving,61
17768,17768,Shooting / Handling,64
17768,17768,Passing / Kicking,76
17768,17768,Dribbling / Reflexes,69
17768,17768,Defense / Speed,68
17768,17768,Physical / Positioning,65
17769,17769,Pace / Diving,71
17769,17769,Shooting / Handling,72
17769,17769,Passing / Kicking,72
17769,17769,Dribbling / Reflexes,72
17769,17769,Defense / Speed,47
17769,17769,Physical / Positioning,60
17770,17770,Pace / Diving,72
17770,17770,Shooting / Handling,71
17770,17770,Passing / Kicking,71
17770,17770,Dribbling / Reflexes,70
17770,17770,Defense / Speed,52
17770,17770,Physical / Positioning,69
17771,17771,Pace / Diving,73
17771,17771,Shooting / Handling,73
17771,17771,Passing / Kicking,65
17771,17771,Dribbling / Reflexes,74
17771,17771,Defense / Speed,33
17771,17771,Physical / Positioning,68
17772,17772,Pace / Diving,67
17772,17772,Shooting / Handling,50
17772,17772,Passing / Kicking,49
17772,17772,Dribbling / Reflexes,58
17772,17772,Defense / Speed,73
17772,17772,Physical / Positioning,71
17773,17773,Pace / Diving,50
17773,17773,Shooting / Handling,57
17773,17773,Passing / Kicking,66
17773,17773,Dribbling / Reflexes,69
17773,17773,Defense / Speed,69
17773,17773,Physical / Positioning,68
17774,17774,Pace / Diving,76
17774,17774,Shooting / Handling,68
17774,17774,Passing / Kicking,76
17774,17774,Dribbling / Reflexes,75
17774,17774,Defense / Speed,60
17774,17774,Physical / Positioning,67
17775,17775,Pace / Diving,81
17775,17775,Shooting / Handling,76
17775,17775,Passing / Kicking,64
17775,17775,Dribbling / Reflexes,76
17775,17775,Defense / Speed,28
17775,17775,Physical / Positioning,59
17776,17776,Pace / Diving,72
17776,17776,Shooting / Handling,71
17776,17776,Passing / Kicking,69
17776,17776,Dribbling / Reflexes,76
17776,17776,Defense / Speed,46
17776,17776,Physical / Positioning,74
17777,17777,Pace / Diving,77
17777,17777,Shooting / Handling,74
17777,17777,Passing / Kicking,62
17777,17777,Dribbling / Reflexes,71
17777,17777,Defense / Speed,34
17777,17777,Physical / Positioning,74
17778,17778,Pace / Diving,62
17778,17778,Shooting / Handling,33
17778,17778,Passing / Kicking,63
17778,17778,Dribbling / Reflexes,61
17778,17778,Defense / Speed,76
17778,17778,Physical / Positioning,68
17779,17779,Pace / Diving,70
17779,17779,Shooting / Handling,73
17779,17779,Passing / Kicking,68
17779,17779,Dribbling / Reflexes,74
17779,17779,Defense / Speed,39
17779,17779,Physical / Positioning,64
17780,17780,Pace / Diving,69
17780,17780,Shooting / Handling,71
17780,17780,Passing / Kicking,75
17780,17780,Dribbling / Reflexes,75
17780,17780,Defense / Speed,53
17780,17780,Physical / Positioning,73
17781,17781,Pace / Diving,75
17781,17781,Shooting / Handling,64
17781,17781,Passing / Kicking,69
17781,17781,Dribbling / Reflexes,78
17781,17781,Defense / Speed,52
17781,17781,Physical / Positioning,58
17782,17782,Pace / Diving,70
17782,17782,Shooting / Handling,73
17782,17782,Passing / Kicking,71
17782,17782,Dribbling / Reflexes,73
17782,17782,Defense / Speed,33
17782,17782,Physical / Positioning,74
17783,17783,Pace / Diving,75
17783,17783,Shooting / Handling,74
17783,17783,Passing / Kicking,66
17783,17783,Dribbling / Reflexes,70
17783,17783,Defense / Speed,43
17783,17783,Physical / Positioning,69
17784,17784,Pace / Diving,71
17784,17784,Shooting / Handling,71
17784,17784,Passing / Kicking,70
17784,17784,Dribbling / Reflexes,74
17784,17784,Defense / Speed,45
17784,17784,Physical / Positioning,74
17785,17785,Pace / Diving,76
17785,17785,Shooting / Handling,46
17785,17785,Passing / Kicking,59
17785,17785,Dribbling / Reflexes,64
17785,17785,Defense / Speed,70
17785,17785,Physical / Positioning,67
17786,17786,Pace / Diving,69
17786,17786,Shooting / Handling,75
17786,17786,Passing / Kicking,68
17786,17786,Dribbling / Reflexes,76
17786,17786,Defense / Speed,43
17786,17786,Physical / Positioning,71
17787,17787,Pace / Diving,52
17787,17787,Shooting / Handling,47
17787,17787,Passing / Kicking,64
17787,17787,Dribbling / Reflexes,70
17787,17787,Defense / Speed,70
17787,17787,Physical / Positioning,67
17788,17788,Pace / Diving,72
17788,17788,Shooting / Handling,45
17788,17788,Passing / Kicking,66
